Temperature (C),Apparent Temperature (C),Humidity
11.00555556,11.00555556,0.93
13.77777778,13.77777778,0.83
15.86111111,15.86111111,0.73
17.73333333,17.73333333,0.65
19.92777778,19.92777778,0.53
21.06666667,21.06666667,0.49
22.26666667,22.26666667,0.46
22.8,22.8,0.47
22.83333333,22.83333333,0.38
23.88333333,23.88333333,0.38
23.86111111,23.86111111,0.34
23.97222222,23.97222222,0.35
23.83888889,23.83888889,0.34
22.8,22.8,0.38
21.37777778,21.37777778,0.47
17.24444444,17.24444444,0.74
15.51111111,15.51111111,0.83
14.47777778,14.47777778,0.82
12.73333333,12.73333333,0.9
12.17777778,12.17777778,0.92
11.74444444,11.74444444,0.92
11.04444444,11.04444444,0.93
10.53333333,10.53333333,0.93
10.53333333,10.53333333,0.93
12.64444444,12.64444444,0.96
16.00555556,16.00555556,0.83
20.77777778,20.77777778,0.45
22.75555556,22.75555556,0.37
23.88888889,23.88888889,0.34
24.92222222,24.92222222,0.32
25.02222222,25.02222222,0.32
26.13333333,26.13333333,0.31
26.97222222,26.3,0.27
27.17222222,26.46111111,0.28
27.19444444,26.51111111,0.29
27.19444444,26.44444444,0.28
27.17222222,26.49444444,0.29
26.06111111,26.06111111,0.36
22.68888889,22.68888889,0.49
20.05,20.05,0.62
19.4,19.4,0.65
17.67777778,17.67777778,0.73
17.77777778,17.77777778,0.7
18.31111111,18.31111111,0.73
17.65555556,17.65555556,0.76
17.12777778,17.12777778,0.78
16.66666667,16.66666667,0.81
16.16666667,16.16666667,0.84
17.08888889,17.08888889,0.76
18.82222222,18.82222222,0.73
21.05555556,21.05555556,0.65
23.81666667,23.81666667,0.58
25.04444444,25.04444444,0.54
27.1,27.16666667,0.44
27.84444444,27.72222222,0.43
27.89444444,27.56111111,0.4
28.98888889,28.56111111,0.4
29.99444444,29.16666667,0.35
30.08888889,29.72777778,0.39
29.97777778,29.17222222,0.35
28.98333333,28.30555556,0.37
27.82222222,27.50555556,0.4
26.29444444,26.29444444,0.46
24.95,24.95,0.58
23.81666667,23.81666667,0.6
23.13333333,23.13333333,0.61
12.10555556,12.10555556,0.93
11.06666667,11.06666667,0.93
10.95555556,10.95555556,0.93
10.95555556,10.95555556,0.93
10.45,10.45,0.93
9.838888889,9.838888889,0.94
10.98333333,10.98333333,0.93
12.7,12.7,0.89
14.98333333,14.98333333,0.8
17.22222222,17.22222222,0.71
17.84444444,17.84444444,0.64
19.12777778,19.12777778,0.62
20.99444444,20.99444444,0.53
21.10555556,21.10555556,0.42
22,22,0.43
21.06666667,21.06666667,0.42
21.07222222,21.07222222,0.41
20.32222222,20.32222222,0.53
21.11111111,21.11111111,0.46
20.02222222,20.02222222,0.56
17.6,17.6,0.67
15.99444444,15.99444444,0.67
14.77222222,14.77222222,0.75
13.78333333,13.78333333,0.8
22.22222222,22.22222222,0.62
20.65,20.65,0.68
20.35,20.35,0.68
20.07222222,20.07222222,0.66
19.97777778,19.97777778,0.64
19.52222222,19.52222222,0.64
19.93333333,19.93333333,0.64
22.55,22.55,0.55
22.73333333,22.73333333,0.52
22.68888889,22.68888889,0.54
22.55555556,22.55555556,0.59
24.23888889,24.23888889,0.58
23.52777778,23.52777778,0.6
23.5,23.5,0.63
21.12777778,21.12777778,0.74
17.80555556,17.80555556,0.83
17.2,17.2,0.93
16.27222222,16.27222222,0.93
17.26666667,17.26666667,0.87
17.26666667,17.26666667,0.86
17.24444444,17.24444444,0.82
16.18333333,16.18333333,0.86
16.08888889,16.08888889,0.84
15.25555556,15.25555556,0.87
12.08333333,12.08333333,0.86
11.48333333,11.48333333,0.86
11.08888889,11.08888889,0.89
10.37222222,10.37222222,0.89
9.816666667,9.816666667,0.9
9.538888889,9.016666667,0.93
12.08888889,12.08888889,0.86
13.80555556,13.80555556,0.76
17.62222222,17.62222222,0.59
19.90555556,19.90555556,0.5
21.06111111,21.06111111,0.46
22.1,22.1,0.36
22.72777778,22.72777778,0.33
22.82222222,22.82222222,0.34
23.74444444,23.74444444,0.32
23.86666667,23.86666667,0.32
24.81666667,24.81666667,0.32
23.96111111,23.96111111,0.33
23.86111111,23.86111111,0.34
22.19444444,22.19444444,0.46
20.17222222,20.17222222,0.57
17.15,17.15,0.74
15.97222222,15.97222222,0.75
14.43888889,14.43888889,0.82
13.72777778,13.72777778,0.83
12.68888889,12.68888889,0.86
12.20555556,12.20555556,0.87
11.50555556,11.50555556,0.9
10.48888889,10.48888889,0.93
10.56111111,10.56111111,0.9
12.57777778,12.57777778,0.96
17,17,0.75
19.84444444,19.84444444,0.62
22.73333333,22.73333333,0.48
23.88888889,23.88888889,0.33
24.88888889,24.88888889,0.32
26.06111111,26.06111111,0.3
26.03888889,26.03888889,0.28
26.96111111,26.32777778,0.28
27.01666667,26.41666667,0.3
27.15,26.44444444,0.28
26.25,26.25,0.29
27.24444444,26.53333333,0.29
25.02222222,25.02222222,0.36
22.5,22.5,0.46
18.88333333,18.88333333,0.65
17.73333333,17.73333333,0.67
16.89444444,16.89444444,0.73
16.59444444,16.59444444,0.71
14.88333333,14.88333333,0.79
14.17777778,14.17777778,0.86
13.37777778,13.37777778,0.86
12.77777778,12.77777778,0.9
12.98888889,12.98888889,0.91
14.95555556,14.95555556,0.87
17.13333333,17.13333333,0.76
19.94444444,19.94444444,0.65
22.71111111,22.71111111,0.53
23.86666667,23.86666667,0.5
24.96666667,24.96666667,0.45
26.08888889,26.08888889,0.39
27.12777778,26.68333333,0.34
26.73888889,26.58333333,0.38
27.15555556,26.61111111,0.32
27.71111111,26.94444444,0.31
27.73888889,27.12777778,0.34
27.22222222,26.87222222,0.37
26.11111111,26.11111111,0.42
23.12222222,23.12222222,0.51
20.11666667,20.11666667,0.62
19.26111111,19.26111111,0.68
18.38333333,18.38333333,0.69
17.57777778,17.57777778,0.71
16.97777778,16.97777778,0.71
16.61111111,16.61111111,0.73
15.33333333,15.33333333,0.76
14.24444444,14.24444444,0.81
13.50555556,13.50555556,0.89
15.93888889,15.93888889,0.81
18.76111111,18.76111111,0.73
20.99444444,20.99444444,0.65
22.8,22.8,0.65
25,25,0.54
27.06666667,27.17222222,0.45
27.71111111,27.31666667,0.38
28.75,27.88333333,0.34
28.83333333,27.85555556,0.32
29.95,29.02777778,0.34
29.92777778,29,0.34
28.95,28.17777778,0.35
28.83888889,27.91111111,0.33
27.26666667,27.23888889,0.43
24.39444444,24.39444444,0.51
22.16111111,22.16111111,0.59
20.32777778,20.32777778,0.69
19.41111111,19.41111111,0.68
17.62222222,17.62222222,0.75
17.52777778,17.52777778,0.76
16.92777778,16.92777778,0.76
16.00555556,16.00555556,0.78
14.96666667,14.96666667,0.83
14.41111111,14.41111111,0.84
15.01111111,15.01111111,0.83
20.93333333,20.93333333,0.69
22.80555556,22.80555556,0.65
25.97222222,25.97222222,0.54
27.71111111,28.06111111,0.49
28.86111111,28.24444444,0.37
29.95,29.02777778,0.34
31.01666667,29.93333333,0.32
31.02222222,29.9,0.32
31.13333333,29.75555556,0.29
31.11111111,29.59444444,0.27
31.11666667,29.96111111,0.31
31.06111111,29.54444444,0.27
28.88888889,27.95555556,0.33
26.43888889,26.43888889,0.42
22.73333333,22.73333333,0.53
22.6,22.6,0.56
19.60555556,19.60555556,0.69
18.2,18.2,0.76
17.11111111,17.11111111,0.78
17.46111111,17.46111111,0.74
16.07222222,16.07222222,0.81
15.47222222,15.47222222,0.84
15.34444444,15.34444444,0.82
17.62777778,17.62777778,0.79
21.97777778,21.97777778,0.6
23.82222222,23.82222222,0.58
27.15,27.61111111,0.51
27.82222222,27.90555556,0.46
29.88333333,29.13888889,0.36
31.08333333,30.05555556,0.32
31.13333333,29.65555556,0.28
32.06666667,30.57777778,0.27
32.26666667,30.87222222,0.28
32.75555556,30.93888889,0.23
32.16111111,30.45,0.25
32.22222222,30.63333333,0.26
30.02222222,29.07222222,0.34
27.6,27.3,0.4
22.82222222,22.82222222,0.53
22.61666667,22.61666667,0.6
21.16666667,21.16666667,0.63
3.272222222,1.583333333,0.89
2.883333333,0.144444444,0.92
2.666666667,-0.322222222,0.9
2.622222222,-0.927777778,0.9
1.227777778,-1.888888889,0.92
1.044444444,-2.527777778,0.86
1.066666667,-2.866666667,0.93
1.927777778,-1.377777778,0.87
2.688888889,-1.411111111,0.9
5.972222222,2.333333333,0.8
6.983333333,4.05,0.79
11.01666667,11.01666667,0.71
11.15555556,11.15555556,0.61
11.37222222,11.37222222,0.56
12.8,12.8,0.55
13.79444444,13.79444444,0.46
12.88888889,12.88888889,0.48
12.10555556,12.10555556,0.53
9.861111111,8.111111111,0.62
8.805555556,6.561111111,0.66
7.15,4.6,0.71
6.088888889,3.777777778,0.73
5.4,3.011111111,0.75
4.883333333,2.316666667,0.79
6.044444444,2.777777778,0.62
5.144444444,2.327777778,0.67
5.388888889,2.433333333,0.63
2.844444444,1,0.75
2.794444444,0.016666667,0.74
1.25,-2.05,0.77
1.177777778,-2.455555556,0.78
1.322222222,-1.777777778,0.78
2.916666667,-0.433333333,0.7
5.072222222,2.822222222,0.65
8.494444444,7.622222222,0.48
9.883333333,8.427777778,0.46
11.06666667,11.06666667,0.39
11.12777778,11.12777778,0.33
12.2,12.2,0.32
12.2,12.2,0.32
11.88333333,11.88333333,0.31
11.01666667,11.01666667,0.28
8.794444444,7.744444444,0.38
7.194444444,5.8,0.51
5.016666667,5.016666667,0.64
2.844444444,2.844444444,0.78
1.961111111,1.961111111,0.76
1.066666667,1.066666667,0.77
0.561111111,0.561111111,0.77
-0.655555556,-2.422222222,0.84
-0.55,-2.577777778,0.8
-0.616666667,-2.761111111,0.8
-0.344444444,-0.344444444,0.79
-2.194444444,-5.277777778,0.8
-2.261111111,-6.127777778,0.8
-0.138888889,-2.411111111,0.77
2.827777778,0.216666667,0.69
7.155555556,5.722222222,0.51
10.65555556,10.65555556,0.44
12.2,12.2,0.25
13.86666667,13.86666667,0.22
13.82777778,13.82777778,0.22
15,15,0.2
15.02222222,15.02222222,0.18
14.01666667,14.01666667,0.21
12.31111111,12.31111111,0.31
9.022222222,7.666666667,0.39
6.466666667,4.95,0.46
5.972222222,4.005555556,0.49
5.811111111,3.438888889,0.48
4.877777778,3.472222222,0.5
3.638888889,3.638888889,0.6
2.116666667,2.116666667,0.67
2.283333333,0.394444444,0.6
2.261111111,-0.733333333,0.56
1.588888889,-0.238888889,0.57
1.383333333,1.383333333,0.6
0.588888889,-1.444444444,0.64
2,-0.411111111,0.55
2.355555556,-0.238888889,0.67
7.05,4.355555556,0.56
11.13888889,11.13888889,0.49
12.16666667,12.16666667,0.46
12.89444444,12.89444444,0.47
15,15,0.33
15.95,15.95,0.33
16.08333333,16.08333333,0.23
15.11666667,15.11666667,0.25
15.05555556,15.05555556,0.26
12.91666667,12.91666667,0.31
10.22777778,10.22777778,0.4
8.238888889,6.961111111,0.44
7.661111111,6.005555556,0.49
7.222222222,6.183333333,0.49
6.916666667,4.933333333,0.48
7.533333333,4.983333333,0.46
5.844444444,3.011111111,0.52
4.766666667,1.711111111,0.57
4.777777778,1.677777778,0.58
4.272222222,0.6,0.58
3.477777778,0.127777778,0.63
2.666666667,-0.988888889,0.67
1.05,-2.555555556,0.75
2.155555556,-0.472222222,0.69
6.094444444,3.544444444,0.55
8.916666667,6.55,0.44
10.85555556,10.85555556,0.39
12.77777778,12.77777778,0.34
14.86111111,14.86111111,0.29
14.86111111,14.86111111,0.28
16.03888889,16.03888889,0.25
16.13333333,16.13333333,0.23
15.95555556,15.95555556,0.25
12.91666667,12.91666667,0.29
10.15555556,10.15555556,0.4
7.938888889,7.938888889,0.48
4.027777778,4.027777778,0.63
4.4,4.4,0.62
3.488888889,2.038888889,0.67
2.688888889,2.688888889,0.7
3.155555556,3.155555556,0.63
2.177777778,2.177777778,0.66
1.072222222,1.072222222,0.78
0.072222222,0.072222222,0.78
-0.094444444,-0.094444444,0.81
-1.038888889,-1.038888889,0.87
-1.061111111,-1.061111111,0.91
3.377777778,3.377777778,0.73
8.716666667,8.716666667,0.58
12.64444444,12.64444444,0.35
14.66111111,14.66111111,0.32
16.11111111,16.11111111,0.27
17.22222222,17.22222222,0.25
17.58333333,17.58333333,0.26
18.81666667,18.81666667,0.26
18.83888889,18.83888889,0.21
18.65555556,18.65555556,0.22
17.24444444,17.24444444,0.26
12.91666667,12.91666667,0.35
11.09444444,11.09444444,0.47
8.777777778,8.777777778,0.58
8.2,7.3,0.56
7.277777778,6.35,0.61
6.611111111,5.494444444,0.62
5.494444444,3.15,0.65
5.294444444,2.966666667,0.65
4.944444444,2.355555556,0.62
3.416666667,0.616666667,0.7
3.344444444,1.733333333,0.72
2.833333333,-0.094444444,0.7
2.277777778,-0.722222222,0.72
4.983333333,3.016666667,0.7
7.811111111,6.372222222,0.63
12.31666667,12.31666667,0.5
15.9,15.9,0.37
17.75555556,17.75555556,0.31
19.90555556,19.90555556,0.27
19.67222222,19.67222222,0.28
18.83888889,18.83888889,0.29
17.72777778,17.72777778,0.33
17.04444444,17.04444444,0.38
13.78333333,13.78333333,0.4
8.788888889,4.388888889,0.82
6.672222222,1.372222222,0.8
6.038888889,2.155555556,0.79
6.088888889,1.938888889,0.79
5.722222222,1.583333333,0.8
5.6,2.183333333,0.79
6.083333333,2.438888889,0.73
5.594444444,1.566666667,0.77
4.977777778,1.438888889,0.82
4.983333333,1.438888889,0.76
5.605555556,2.272222222,0.74
5.577777778,2.627777778,0.73
6.066666667,3.005555556,0.76
6.233333333,3.344444444,0.79
7.222222222,4.583333333,0.79
7.8,3.866666667,0.75
8.955555556,5.005555556,0.67
9.994444444,6.511111111,0.61
11.22222222,11.22222222,0.54
12.76111111,12.76111111,0.5
12.89444444,12.89444444,0.55
12.89444444,12.89444444,0.51
13.91111111,13.91111111,0.48
13.95555556,13.95555556,0.55
14.95,14.95,0.51
14.98888889,14.98888889,0.51
14.99444444,14.99444444,0.51
14.97222222,14.97222222,0.51
14.52777778,14.52777778,0.52
14.35,14.35,0.54
13.79444444,13.79444444,0.57
13.31666667,13.31666667,0.56
12.64444444,12.64444444,0.59
12.56666667,12.56666667,0.6
11.01666667,11.01666667,0.63
9.85,7.977777778,0.66
9.916666667,8.383333333,0.66
11.87777778,11.87777778,0.59
14.81666667,14.81666667,0.48
15.99444444,15.99444444,0.42
16.17777778,16.17777778,0.43
17.21666667,17.21666667,0.38
17.79444444,17.79444444,0.4
17.82222222,17.82222222,0.39
17.81666667,17.81666667,0.42
17.81666667,17.81666667,0.4
17.41666667,17.41666667,0.42
16.1,16.1,0.48
13.87777778,13.87777778,0.51
12.20555556,12.20555556,0.57
9.027777778,7.588888889,0.7
8.333333333,8.333333333,0.71
6.838888889,6.838888889,0.8
6.577777778,6.577777778,0.79
5.172222222,5.172222222,0.85
5.505555556,3.205555556,0.82
5.588888889,4.211111111,0.79
6.588888889,4.305555556,0.79
7.161111111,4.688888889,0.75
6.033333333,3.361111111,0.79
5.938888889,5.094444444,0.79
8.361111111,6.344444444,0.74
11.95,11.95,0.58
13.81666667,13.81666667,0.46
15.00555556,15.00555556,0.4
17.08333333,17.08333333,0.38
17.22222222,17.22222222,0.38
17.69444444,17.69444444,0.37
18.88333333,18.88333333,0.34
18.88333333,18.88333333,0.34
18.8,18.8,0.35
17.31111111,17.31111111,0.44
14.09444444,14.09444444,0.54
12.96111111,12.96111111,0.58
10.1,10.1,0.71
9.611111111,9.611111111,0.71
10.53333333,10.53333333,0.67
10.97222222,10.97222222,0.67
10.02222222,10.02222222,0.71
9.488888889,8.027777778,0.72
7.2,4.694444444,0.79
7.8,5.438888889,0.79
7.338888889,5.305555556,0.81
9.977777778,8.044444444,0.68
8.844444444,7.366666667,0.71
10.81111111,10.81111111,0.68
12.13333333,12.13333333,0.66
14.84444444,14.84444444,0.52
14.81666667,14.81666667,0.49
13.87777778,13.87777778,0.47
13.87222222,13.87222222,0.45
13.83888889,13.83888889,0.43
12.89444444,12.89444444,0.49
14.95,14.95,0.42
14.83888889,14.83888889,0.43
13.91111111,13.91111111,0.42
13.83888889,13.83888889,0.45
11.15,11.15,0.54
11.08333333,11.08333333,0.54
9.444444444,7.35,0.61
8.811111111,6.338888889,0.64
7.383333333,4.85,0.67
4.283333333,1.066666667,0.79
3.761111111,1.027777778,0.83
4.838888889,2.35,0.77
2.727777778,0.938888889,0.83
1.961111111,-1.016666667,0.89
1.177777778,-1.277777778,0.92
2.216666667,-0.277777778,0.85
1.561111111,1.561111111,0.92
2.822222222,0.316666667,0.89
4.972222222,3.261111111,0.86
7.122222222,7.122222222,0.74
7.777777778,7.777777778,0.71
8.861111111,8.861111111,0.67
8.977777778,7.711111111,0.7
8.955555556,7.261111111,0.71
8.955555556,7.066666667,0.66
8.133333333,6.188888889,0.74
7.777777778,5.827777778,0.76
7.266666667,5.872222222,0.79
7.272222222,7.272222222,0.79
7.105555556,5.333333333,0.79
6.55,6.55,0.82
5.611111111,4.444444444,0.87
4.416666667,4.416666667,0.89
7.872222222,5.444444444,0.68
7.7,4.972222222,0.69
7.694444444,4.727777778,0.68
8.2,5.372222222,0.66
8.7,6.233333333,0.63
7.266666667,4.488888889,0.65
6.138888889,3.838888889,0.7
8.65,7.338888889,0.68
12.66666667,12.66666667,0.52
14.97777778,14.97777778,0.44
15.98333333,15.98333333,0.42
17.24444444,17.24444444,0.37
18.81666667,18.81666667,0.33
18.81666667,18.81666667,0.33
19.97777778,19.97777778,0.28
19.95,19.95,0.26
18.92777778,18.92777778,0.27
17.31111111,17.31111111,0.37
15.09444444,15.09444444,0.42
10.75555556,10.75555556,0.57
9.938888889,9.7,0.61
8.455555556,7.655555556,0.67
8.488888889,7.772222222,0.71
7.577777778,6.622222222,0.73
6.977777778,4.927777778,0.76
6.222222222,4.155555556,0.77
5.883333333,4.683333333,0.8
3.266666667,0.422222222,0.85
3.505555556,0.838888889,0.86
3.933333333,0.811111111,0.82
4.883333333,2.038888889,0.83
6.922222222,4.544444444,0.81
11.01666667,11.01666667,0.66
13.86666667,13.86666667,0.59
17.03333333,17.03333333,0.44
18.81666667,18.81666667,0.33
19.92777778,19.92777778,0.31
20.07222222,20.07222222,0.3
22.15,22.15,0.27
21.15555556,21.15555556,0.29
21.13333333,21.13333333,0.28
18.95555556,18.95555556,0.34
17.17222222,17.17222222,0.41
14.7,14.7,0.49
12.08888889,12.08888889,0.57
11.46111111,11.46111111,0.58
11.59444444,11.59444444,0.57
10.26111111,10.26111111,0.6
8.733333333,6.45,0.68
9.838888889,8.016666667,0.64
8.133333333,6.283333333,0.71
7.133333333,5.061111111,0.73
6.972222222,5.916666667,0.74
6.133333333,4.461111111,0.79
6.111111111,4.105555556,0.76
7.916666667,6.055555556,0.76
12.68888889,12.68888889,0.55
17.17777778,17.17777778,0.38
18.67777778,18.67777778,0.33
19.97777778,19.97777778,0.29
22.12777778,22.12777778,0.27
22.34444444,22.34444444,0.27
22.15,22.15,0.27
22.17222222,22.17222222,0.27
21.06666667,21.06666667,0.29
19.99444444,19.99444444,0.32
16.31666667,16.31666667,0.43
15.14444444,15.14444444,0.47
14.97222222,14.97222222,0.47
14.90555556,14.90555556,0.48
14.02222222,14.02222222,0.53
12.78888889,12.78888889,0.59
11.09444444,11.09444444,0.66
10.31666667,10.31666667,0.7
9.316666667,7.65,0.74
7.833333333,5.911111111,0.76
7.411111111,5.533333333,0.78
7.966666667,6.316666667,0.76
7.972222222,6.1,0.75
11.72222222,11.72222222,0.64
14.72777778,14.72777778,0.56
14.93333333,14.93333333,0.55
17.25555556,17.25555556,0.52
17.77777778,17.77777778,0.46
19.99444444,19.99444444,0.37
20.96111111,20.96111111,0.35
21.06111111,21.06111111,0.32
19.95555556,19.95555556,0.33
17.51111111,17.51111111,0.51
16.08333333,16.08333333,0.56
17.06111111,17.06111111,0.42
15.12777778,15.12777778,0.55
13.83888889,13.83888889,0.6
13.30555556,13.30555556,0.64
12.96666667,12.96666667,0.59
11.18333333,11.18333333,0.66
11.15555556,11.15555556,0.64
10.58333333,10.58333333,0.67
11.62222222,11.62222222,0.65
11.53333333,11.53333333,0.66
9.666666667,8.116666667,0.73
9.788888889,7.977777778,0.73
9.744444444,7.788888889,0.84
8.855555556,8.855555556,0.9
8.772222222,7.45,0.93
8.816666667,8.816666667,0.93
8.922222222,8.922222222,0.94
8.816666667,7.527777778,0.93
8.838888889,8.838888889,0.89
8.794444444,7.483333333,0.9
8.816666667,7.072222222,0.89
8.888888889,6.911111111,0.88
8.855555556,7.438888889,0.89
8.838888889,7.277777778,0.82
7.8,5.555555556,0.88
7.816666667,6.644444444,0.88
7.666666667,5.411111111,0.76
7.083333333,4.933333333,0.83
6.722222222,4.6,0.81
5.622222222,3.15,0.81
5.022222222,1.927777778,0.85
4.655555556,2.15,0.83
3.422222222,-0.061111111,0.88
3.311111111,0.366666667,0.85
2.872222222,-0.011111111,0.86
2.177777778,-1.3,0.85
2.161111111,-1.866666667,0.85
3.75,0.022222222,0.84
6.088888889,2.211111111,0.76
7.244444444,3.688888889,0.7
7.916666667,4.838888889,0.63
8.933333333,6.905555556,0.62
10.11666667,10.11666667,0.6
11.04444444,11.04444444,0.49
11.13333333,11.13333333,0.49
12.12777778,12.12777778,0.47
